"","syndate","煤炭开采和洗选业","石油和天然气开采业","黑色金属矿采选业","有色金属矿采选业","非金属矿采选业","农副食品加工业","食品制造业","酒、饮料和精制茶制造业","烟草制品业","纺织业","纺织服装、服饰业","木材加工及木、竹、藤、棕、草制品业","造纸及纸制品业","印刷业和记录媒介的复制","石油、煤炭及其他燃料加工业","化学原料及化学制品制造业","医药制造业","化学纤维制造业","橡胶和塑料制品业","非金属矿物制品业","黑色金属冶炼及压延加工业","有色金属冶炼及压延加工业","金属制品业","通用设备制造业","专用设备制造业","汽车制造业","铁路、船舶、航空航天和其他运输设备制造业","电气机械及器材制造业","计算机、通信和其他电子设备制造业"
"42",2017-01-31,-36666.1919347414,-5621.44152516473,-8723.99675909662,-2884.45694835387,-1094.7230857181,-1809.72295219224,-2043.74904596504,-1421.80173311145,-4803.39586045542,-6149.42110794195,-781.647407465454,-2241.22982231899,-3915.60485842097,-97.018693082653,-12066.0013812674,-26861.600901311,-451.037154947146,-4207.71481843182,-5837.69220670316,-12186.9285368697,-45907.4778598361,-22646.3568410594,-9800.40163607648,-5848.22924801236,-3668.76537981842,11090.6544504042,-1301.88735561636,501.384162774077,-14694.1482347777
"43",2017-02-28,-35187.5626519895,-5320.84468162337,-8646.20235391377,-2743.6390328602,-1068.30010825081,-1138.93269428599,-2162.5805864006,-1746.40336531655,-4228.46074444426,-5568.49390182228,-612.261283266722,-2232.31337164555,-3349.29837221308,5.45039357853602,-11313.9576652724,-24697.2922854411,178.158931366488,-2999.01953628147,-5570.77983745812,-12396.9354584462,-42286.1944723441,-21491.7258204492,-10984.593551313,-5897.13482533113,-2821.4736739806,12631.23601278,-1241.74205495032,1679.37923580984,-12077.0141096191
"44",2017-03-31,-33518.4767212967,-4546.20679369454,-8208.82962530657,-2578.47115646318,-1097.92995888564,-407.975763021997,-2223.36538641724,-1947.07591942746,-3692.22657880892,-4768.33055099312,-627.77073040379,-2216.68611055735,-2553.19606479698,45.8308482829016,-10105.3237671043,-20517.2889956621,929.418051916087,-1564.92221924272,-5055.02304533569,-12618.4811239011,-37908.4798375771,-19843.3118591171,-11534.5111884231,-5729.39194085562,-1829.27623537148,13259.97519169,-895.499668398275,3494.63412942347,-11297.3799192412
"45",2017-04-30,-31801.0405975946,-3581.66037273469,-7492.01504688539,-2474.60569881006,-1192.21856387596,191.616168321227,-2162.97857760717,-1997.88440613568,-3365.54893559841,-3945.54915013234,-667.217062641808,-2191.05112947035,-1925.49578177299,25.9788671968381,-8755.07395516743,-16623.4254655425,1704.97521535316,-621.314349709559,-4235.60168676332,-12864.9171637428,-35084.7189263675,-18292.0539975319,-11474.2877687631,-5326.17593811161,-654.927352550847,13757.6473559107,-515.251276247764,5783.19915296411,-11480.8435838603
"46",2017-05-31,-30236.8267159327,-2756.66185802862,-6715.2473762226,-2464.1194745261,-1309.57970375057,347.242719143658,-2049.22009153845,-1942.71696349437,-3309.67368845668,-3375.96605937689,-774.246410026011,-2180.38784070801,-1795.94813667095,-8.31364718242185,-7579.91787271679,-14938.2421795951,2563.78754933659,-570.211849373642,-3565.92457851591,-13160.3958360401,-35449.7220304651,-17487.1371472077,-11099.5411491838,-4919.19782400815,263.826705682557,13744.2727276943,-471.972134428353,7664.04915489367,-12095.4574536366
"47",2017-06-30,-28842.5190875799,-2378.9198463024,-6078.05728994209,-2532.07120871549,-1407.92141576068,-8.38213416258805,-2042.54038774771,-1898.61969912142,-3417.88998879711,-3125.09982751901,-1122.55436545073,-2192.30721097409,-2161.56159326504,-73.2727316332275,-6814.5047713088,-15806.1147967672,3481.73548666979,-1407.19831478227,-3396.53733964302,-13679.693026763,-39074.7177121522,-17611.2498226773,-10677.7660694685,-4632.21476990031,633.685612345173,12709.3835748701,-912.431646061428,9091.09643953497,-12429.6453560217
"48",2017-07-31,-27799.4637346575,-2555.38448176858,-5664.0795695006,-2560.76218266975,-1474.13203381719,-414.841631331714,-2223.60831960128,-1977.33130434835,-3524.47788552767,-3114.71575194315,-1801.34781980563,-2239.6755142978,-2741.09153677005,-138.159440434105,-6658.61644010033,-18204.9700521408,4269.48129932961,-2616.33218692306,-3648.51224662772,-14329.7242908214,-43994.8816500489,-18277.2371251588,-10445.3116400818,-4345.968819406,486.961232811038,10804.5162607119,-1704.83041804671,10612.4653456229,-11693.1060993263
"49",2017-08-31,-26938.3157233495,-3236.96932192795,-5448.6142212649,-2488.55914992088,-1550.7767748744,-713.641880721028,-2459.67233360599,-2329.95989097761,-3523.9733574737,-3298.70234054941,-2674.15623929877,-2311.32712358904,-3102.09024464358,-186.448392168557,-6967.59891359595,-21301.2697763102,4500.00495453778,-3542.1405434504,-4087.83691837236,-14979.2750927184,-47404.2564804709,-18861.2024207047,-10480.0663769143,-3971.91528316063,222.033514336305,8782.44352358248,-2496.80561690995,12252.4802328647,-9604.04396510491
"50",2017-09-30,-25732.0945033072,-4044.59609790884,-5332.08965095586,-2351.43049908071,-1684.11273623532,-1140.87852707834,-2611.68274272677,-2995.20396244191,-3405.6925986536,-3821.8740157733,-3479.98070622166,-2397.85980170228,-2928.51503081598,-210.574535335105,-7486.29962829381,-23939.9636929227,3883.00644463036,-3857.47519013581,-4335.67280701542,-15737.1654413329,-47512.9776613045,-18922.1004437974,-10519.897672115,-3427.40288537077,87.7867948116909,6851.02115377644,-2902.26723513852,13790.7586204598,-7148.79611628875
"51",2017-10-31,-23817.6710795647,-4702.13008608697,-5269.84790539679,-2213.76059079775,-1928.62764433065,-1664.70157386718,-2665.91534904356,-3870.08803561174,-3209.55822719126,-4920.22471240148,-4147.04873788316,-2510.06136916445,-2132.66594481666,-205.186694186414,-7896.40353852698,-26350.9637224162,2368.69328163806,-3560.29849350598,-4295.61602696993,-16766.568204346,-44857.0564566111,-18233.2269316739,-10340.5688389449,-2872.9331730174,-107.632786899194,5323.55960804265,-2940.88974000866,15232.2663702979,-5505.66722301772
"52",2017-11-30,-21731.6293467416,-5164.61551412433,-5283.14210149792,-2119.51299882466,-2297.38339222771,-2073.40676979872,-2759.20646318006,-4831.08376933138,-2994.92361216499,-6710.40705213248,-4760.36101346543,-2646.78072296662,-937.851808764106,-230.788910385716,-7830.37021805145,-28569.6920718155,368.731246556854,-3059.03308629453,-4259.60120924481,-18086.9339841657,-41064.9473775432,-17006.6266465626,-9467.22845102302,-2537.54772563753,-437.697044563305,3867.24127949926,-2818.38206101686,16952.9681656795,-4295.34853106819
"53",2017-12-31,-20042.3173122667,-5498.21700529255,-5353.25469478667,-2073.33910362868,-2755.03577657534,-2418.28426245699,-2936.47470500032,-5626.81881837663,-2806.34145347289,-8812.25861629963,-5509.4458312299,-2811.46006728141,195.176314040858,-389.908206559878,-7224.6635119128,-29814.0297550592,-1417.10308251521,-2595.19899706393,-4532.31566041213,-19635.3144325317,-37138.641448558,-15744.4256311632,-7514.02202901279,-2587.8957639811,-911.90348079495,1635.33045259817,-2617.99394079655,18812.5933857948,-2626.82674257428
"54",2018-01-31,-19062.3893161654,-5693.04682148707,-5384.82173704303,-2080.31385851723,-3227.11721617518,-13826.4641373131,-3199.96901659273,-6139.44126041654,-2648.54793019426,-10711.4892649407,-6273.99416310448,-4534.13711891013,866.135681614542,-666.642456260826,-6187.02041778705,-29664.0422777751,-2359.41462834593,-2320.44853184641,-5114.90791399711,-21039.4133002005,-33241.7173198338,-15059.5486362337,-4785.13891346895,-2979.17770831208,-869.113682371099,-1392.30578996649,-2323.72987244523,20530.2273449209,-728.45966193924
"55",2018-02-28,-18529.1896788534,-5715.06755166763,-5229.75269359486,-2058.58791408195,-3613.61774704366,-14135.0422151656,-3514.76077947651,-6335.15076435894,-2530.5470413606,-12040.3746457052,-6777.04408314377,-4540.79626213331,957.702658405666,-970.255667478443,-4943.80069392055,-28629.9441813795,-2339.41080177244,-2228.18874997741,-5673.74902809841,-21804.4665731562,-29189.0248505807,-15034.9751618766,-2045.30841397226,-3380.32989872666,386.631245682976,-4223.97467148944,-1894.54246447405,21842.69701017,984.697583127592
"56",2018-03-31,-17919.2927341261,-5662.93592463604,-4856.40501312433,-1931.42919957233,-3798.97146958105,-14978.922279848,-3779.54792793944,-6270.91620397511,-2407.14493126543,-12782.6572963939,-6926.22905237664,-4450.10928297124,651.468448974942,-1176.50899559371,-3890.94416172133,-27687.761102236,-1697.73158756454,-2202.702798347,-6059.45739123775,-21646.3351347156,-25678.9122499221,-15271.5457032658,11.3760694669327,-3354.45595559318,2609.19199582897,-5745.78760644951,-1403.24758493696,22141.8352712691,1525.35165765468
"57",2018-04-30,-16845.5180607378,-5644.0066489663,-4394.43902097955,-1718.30486403517,-3759.01814662222,-15822.2340397116,-3899.14014008849,-6071.29807240523,-2210.07280147441,-13005.4224672046,-6644.06699915645,-4219.97194665676,390.048001290073,-1232.13136246511,-3452.26479323316,-27096.0606024104,-1146.0359720714,-2233.06478781196,-6123.02537189983,-20765.9686973437,-23886.2542345258,-15071.2076995058,1041.55317402902,-21284.4868126835,5293.94171484571,-5017.97167409171,-972.198518699981,21334.9060589347,464.968438009964
